period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
8/1/2021,8/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,844250,-0.018313953,0.154924761,834950,-0.004827175,0.159652778,484.7328244,-0.008753983,0.231221374,483.5763406,0.022580863,0.207300848,2231,-0.04494863,-0.028310105,2491,0.019647974,-0.075009283,2309,-0.151102941,-0.053300533,2237,-0.077906018,-0.078665568,1,0,-0.1,12,2,-2,1.022781546,-0.010461827,0.022746275,0.605558046,-0.045126886,0.148240973,0.310236924,0.057969818,0.056118308,0.545965476,-0.062712379,0.013845164,"San Diego, CA",41740,10/16/2024 14:24
8/1/2021,8/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,745000,-0.006666667,0.146153846,749000,-0.00120016,0.152484998,484.9459894,-0.003855993,0.218563193,479.8791956,0.00605168,0.171444597,3564,-0.030731575,0.009631728,3913,0.007466529,-0.055971049,3592,-0.148411569,-0.085539715,3399,-0.080108254,-0.220948888,1,0,-0.2,12,2,-3,1.021227396,-0.008961562,0.022896436,0.602413019,-0.044581814,0.169835115,0.292438953,0.043453838,0.043986053,0.560950677,-0.047700198,0.03791087,"San Diego, CA",41740,10/16/2024 14:24
9/1/2021,9/30/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,532000,0.030009681,0.188826816,515000,0.03000412,0.183908046,520.0823893,0.030340318,0.209655914,500.463392,0.037348391,0.152413137,825,-0.071991001,-0.032825322,794,-0.156216791,-0.172916667,677,-0.161090458,-0.253583241,604,-0.135908441,-0.485957447,0.7,-0.1,-0.7,12,0,-4,1.015571281,-0.002027418,0.01744114,0.576969697,-0.004582609,0.161963835,0.254966887,-0.018280609,-0.048011836,0.54534005,-0.041269939,0.10784005,"San Diego, CA",41740,10/16/2024 14:24
9/1/2021,9/30/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,754500,0.012751678,0.146656535,749000,0,0.152307692,490.3833409,0.011212283,0.218728043,484.7213828,0.01009043,0.170248226,3459,-0.029461279,-0.068157328,3630,-0.072323026,-0.055425449,3227,-0.101614699,-0.104605993,3052,-0.10208885,-0.167257844,0.9,-0.1,-0.1,13,1,-2,1.016194358,-0.005033038,0.015532368,0.586007517,-0.016405502,0.127763982,0.28931848,-0.003120473,-0.002632407,0.547658402,-0.013292275,0.030354213,"San Diego, CA",41740,10/16/2024 14:24
9/1/2021,9/30/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,645500,0.041129032,0.212206573,619450,-0.000887097,0.108139535,480.4522969,0.067360496,0.267118789,460.3573358,-0.002331712,0.178760149,332,-0.020648968,0.053968254,386,0.072222222,0.084269663,342,-0.06043956,0.062111801,219,-0.176691729,-0.16730038,0.7,-0.1,-0.1,9,1,-2,1.024981998,-0.002960388,0.017320266,0.653614458,-0.024851619,0.126630331,0.296803653,0.059961548,-0.011181138,0.621761658,-0.017127231,0.057154916,"San Diego, CA",41740,10/16/2024 14:24
9/1/2021,9/30/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,950000,-0.025641026,0.109165207,925000,-0.051282051,0.071221772,491.0039922,0.045746296,0.173029021,541.4887126,0.117623762,0.282611732,95,-0.095238095,0.043956044,112,-0.074380165,-0.096774194,106,-0.053571429,-0.171875,176,-0.106598985,-0.063829787,1.9,0,-0.2,18,-3,-14,0.995251785,-0.002011588,0.015955618,0.389473684,-0.077192982,0.037825333,0.210227273,-0.079112829,-0.114240812,0.383928571,-0.054087957,0.069412442,"San Diego, CA",41740,10/16/2024 14:24
9/1/2021,9/30/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,845000,0.000888362,0.157534247,825000,-0.011916881,0.119488048,484.3517139,-0.000786228,0.2211099,480.8743399,-0.005587537,0.17482627,2207,-0.010757508,-0.100285365,2338,-0.061421116,-0.027049521,2102,-0.089649199,-0.064530485,2053,-0.082253017,0.006866111,0.9,-0.1,0.1,14,2,0,1.016006616,-0.00677493,0.014569339,0.587675578,-0.017882468,0.119269544,0.310277642,4.07E-05,0.016015749,0.544054748,-0.001910728,-0.008587783,"San Diego, CA",41740,10/16/2024 14:24
10/1/2021,10/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,850000,0.00591716,0.140939597,850000,0.03030303,0.148803892,486.3133372,0.004049998,0.184476001,487.7878576,0.014376974,0.182339524,2045,-0.073402809,-0.1069869,2238,-0.0427716,-0.098307816,1941,-0.07659372,-0.200905723,1828,-0.109595714,-0.156826568,0.9,0,0,14,0,2,1.015463358,-0.000543257,0.012538352,0.565770171,-0.021905407,0.083674101,0.282275711,-0.028001931,-0.007392186,0.546023235,0.001968487,-0.051478779,"San Diego, CA",41740,10/16/2024 14:24
10/1/2021,10/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,520000,-0.022556391,0.173277257,529000,0.027184466,0.202546033,508.4745763,-0.022319181,0.202370755,505.4122302,0.009888512,0.143277321,675,-0.181818182,-0.246651786,733,-0.076826196,-0.258847321,648,-0.042836041,-0.328497409,556,-0.079470199,-0.524379812,0.8,0.1,-0.5,13,1,-5,1.015281433,-0.000289848,0.018211205,0.542222222,-0.034747475,0.139320437,0.232014388,-0.022952499,-0.048567305,0.563437926,0.018097876,0.087199301,"San Diego, CA",41740,10/16/2024 14:24
10/1/2021,10/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,760000,0.007289596,0.166986564,772450,0.031308411,0.188384615,486.4433812,-0.008034449,0.175924,488.5807504,0.007962033,0.163735215,3171,-0.083261058,-0.12063228,3417,-0.058677686,-0.127425945,2988,-0.074062597,-0.222077584,2731,-0.105176933,-0.283390186,0.9,0,-0.2,14,1,1,1.015580726,-0.000613633,0.014196037,0.566698202,-0.019309314,0.107740909,0.267301355,-0.022017125,-0.01635123,0.550775534,0.003117132,-0.006425692,"San Diego, CA",41740,10/16/2024 14:24
10/1/2021,10/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,616500,-0.044926414,0.10881295,628000,0.013802567,0.152293578,454.5454545,-0.053921779,0.168650128,464.0718563,0.008068777,0.16780652,342,0.030120482,0.049079755,332,-0.139896373,-0.014836795,313,-0.084795322,-0.036923077,207,-0.054794521,-0.212927757,0.6,-0.1,-0.2,12,3,2,1.021884059,-0.003097939,0.0150234,0.666666667,0.013052209,0.160531697,0.270531401,-0.026272252,-0.060267078,0.602409639,-0.019352019,0.038611419,"San Diego, CA",41740,10/16/2024 14:24
10/1/2021,10/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,975000,0.026315789,0.2,899000,-0.028108108,0.05640423,519.2307692,0.057487877,0.173913043,501.5197568,-0.073813091,0.126322798,109,0.147368421,0.159574468,115,0.026785714,0.064814815,86,-0.188679245,-0.295081967,140,-0.204545455,-0.336492891,1.3,-0.6,-0.9,20,2,-5,0.999710943,0.004459158,0.013749873,0.422018349,0.032544664,0.156060902,0.221428571,0.011201299,-0.015538253,0.417391304,0.033462733,0.065539452,"San Diego, CA",41740,10/16/2024 14:24
11/1/2021,11/30/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,649500,0.053527981,0.173452335,649000,0.03343949,0.159964254,471.1938805,0.036626537,0.197859928,460.2272727,-0.008284457,0.16026285,312,-0.087719298,0.21875,299,-0.09939759,0.067857143,239,-0.236421725,0.11682243,153,-0.260869565,-0.301369863,0.5,-0.1,-0.4,10,-2,-3,1.022143637,0.000259577,0.015930334,0.596153846,-0.070512821,0.041466346,0.196078431,-0.07445297,-0.041364491,0.632107023,0.029697385,0.124964166,"San Diego, CA",41740,10/16/2024 14:24
11/1/2021,11/30/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,850000,0,0.148648649,820000,-0.035294118,0.146861167,494.7777908,0.017405349,0.206775099,489.3238434,0.003148881,0.176626989,1952,-0.045476773,-0.073124406,2040,-0.08847185,-0.027645377,1637,-0.156620299,-0.040445487,1436,-0.214442013,-0.211855104,0.7,-0.2,-0.2,14,0,3,1.016382542,0.000919183,0.012242731,0.568647541,0.00287737,0.076719716,0.245125348,-0.037150363,0.011865195,0.571078431,0.025055196,0.015311034,"San Diego, CA",41740,10/16/2024 14:24
11/1/2021,11/30/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,770000,0.013157895,0.175572519,750000,-0.02906337,0.154023696,499.1240746,0.02606818,0.202505078,492.8527418,0.008743675,0.18284996,3010,-0.050772627,-0.074415744,3135,-0.082528534,-0.049712034,2483,-0.169009371,-0.06372549,2127,-0.221164409,-0.344125809,0.7,-0.2,-0.3,13,-1,0,1.016749873,0.001169147,0.014902257,0.568106312,0.00140811,0.102239154,0.227550541,-0.039750814,-0.011734072,0.579266348,0.028490814,0.057593113,"San Diego, CA",41740,10/16/2024 14:24
11/1/2021,11/30/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,940000,-0.035897436,0.263865546,1085000,0.206896552,0.206561023,478.8011696,-0.077864414,0.207097723,500.7887042,-0.001457675,0.130334156,91,-0.165137615,0.3,106,-0.07826087,0.029126214,70,-0.186046512,-0.146341463,106,-0.242857143,-0.445026178,1.2,-0.1,-1.5,18,-2,2,1.002559131,0.002848188,0.013459416,0.417582418,-0.004435931,0.117582418,0.235849057,0.014420485,0.047367381,0.443396226,0.026004922,0.025920498,"San Diego, CA",41740,10/16/2024 14:24
11/1/2021,11/30/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,550000,0.057692308,0.25,525000,-0.007561437,0.195219124,528.0612245,0.038520408,0.214785672,514.2469471,0.01748022,0.197115648,655,-0.02962963,-0.201219512,690,-0.058663029,-0.156479218,537,-0.171296296,-0.173846154,432,-0.223021583,-0.572700297,0.7,-0.1,-0.5,11,-2,-5,1.017246311,0.001964877,0.021563229,0.574045802,0.031823579,0.188679948,0.194444444,-0.037569944,-0.069650511,0.601449275,0.038011349,0.149126537,"San Diego, CA",41740,10/16/2024 14:24
12/1/2021,12/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,665000,0.023864511,0.17699115,595000,-0.083204931,0.103896104,481.0126582,0.020838084,0.194450633,466.4855072,0.013598139,0.180911257,315,0.009615385,0.026058632,245,-0.180602007,0.012396694,183,-0.234309623,-0.021390374,108,-0.294117647,-0.345454545,0.3,-0.2,-0.2,10,0,-3,1.027329464,0.005185827,0.024098788,0.638095238,0.041941392,0.191841166,0.12037037,-0.075708061,-0.019023569,0.628571429,-0.003535595,0.070720189,"San Diego, CA",41740,10/16/2024 14:24
12/1/2021,12/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,839000,-0.012941176,0.142273656,843500,0.028658537,0.139864865,495.821727,0.002109909,0.204013114,502.561905,0.027053784,0.208880668,1960,0.004098361,-0.10543131,1492,-0.268627451,-0.13255814,1158,-0.29260843,-0.171080888,1104,-0.231197772,-0.261538462,0.6,-0.1,-0.1,13,-1,0,1.020821653,0.004439111,0.015698661,0.591326531,0.02267899,0.10798559,0.18115942,-0.063965928,-0.002118172,0.542895442,-0.028182989,0.007430326,"San Diego, CA",41740,10/16/2024 14:24
12/1/2021,12/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,975000,0.037234043,0.230283912,1199000,0.105069124,0.332223702,528.9757412,0.104792082,0.251744464,556.2273277,0.110702624,0.268706206,89,-0.021978022,-0.160377358,74,-0.301886792,-0.159090909,43,-0.385714286,-0.245614035,72,-0.320754717,-0.516778523,0.8,-0.4,-0.6,31,13,1,0.982660748,-0.019898384,0.003302522,0.370786517,-0.046795901,0.144371423,0.125,-0.110849057,-0.076342282,0.310810811,-0.132585416,-0.007371007,"San Diego, CA",41740,10/16/2024 14:24
12/1/2021,12/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,765000,-0.006493506,0.167938931,749999.5,-6.67E-07,0.145037405,498.7012987,-0.000847036,0.198084807,503.6871544,0.021983062,0.208645609,3036,0.008637874,-0.123556582,2342,-0.252950558,-0.152370612,1786,-0.28070882,-0.18744313,1589,-0.252938411,-0.399016641,0.5,-0.2,-0.3,12,-1,-2,1.020439869,0.003689996,0.01797024,0.591567852,0.02346154,0.137468545,0.176211454,-0.051339087,-0.009113811,0.561058924,-0.018207424,0.059068334,"San Diego, CA",41740,10/16/2024 14:24
12/1/2021,12/31/2021,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,540000,-0.018181818,0.227272727,550000,0.047619048,0.270207852,514.2476085,-0.026159118,0.190976501,517.0614439,0.005473045,0.203219207,672,0.025954198,-0.218604651,531,-0.230434783,-0.255259467,402,-0.251396648,-0.278276481,305,-0.293981481,-0.634730539,0.5,-0.2,-0.5,12,1,-6,1.021100889,0.003854578,0.022812919,0.599702381,0.025656579,0.189237265,0.193442623,-0.001001821,-0.005359772,0.615819209,0.014369934,0.190854272,"San Diego, CA",41740,10/16/2024 14:24
1/1/2022,1/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,635000,-0.045112782,0.139013453,650000,0.092436975,0.150442478,494.458653,0.027953516,0.2228903,491.6360294,0.053914906,0.231227621,215,-0.317460317,0.119791667,262,0.069387755,0,271,0.480874317,0.106122449,115,0.064814815,-0.307228916,0.5,0.2,-0.4,10,0,-2,1.039865301,0.012535838,0.03378934,0.669767442,0.031672204,0.180184109,0.095652174,-0.024718196,-0.060974332,0.70610687,0.077535442,0.133587786,"San Diego, CA",41740,10/16/2024 14:24
1/1/2022,1/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,875750,0.043802145,0.199657534,889000,0.053941909,0.185491399,507.2767859,0.023103181,0.216712765,527.3660205,0.049355344,0.247793862,1408,-0.281632653,-0.051851852,1575,0.055630027,-0.128871681,1669,0.441278066,-0.066032457,1223,0.107789855,-0.169157609,0.9,0.3,-0.1,14,1,1,1.023751882,0.00293023,0.017881374,0.588068182,-0.003258349,0.095138889,0.13736713,-0.04379229,-0.048094827,0.627936508,0.085041066,0.036122349,"San Diego, CA",41740,10/16/2024 14:24
1/1/2022,1/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,563000,0.042592593,0.294252874,554000,0.007272727,0.191397849,548.6862442,0.066968976,0.263213347,551.0485518,0.065731275,0.205078732,491,-0.269345238,-0.185737977,585,0.101694915,-0.287454324,652,0.621890547,-0.139841689,371,0.216393443,-0.50334672,0.8,0.3,-0.4,10,-2,-13,1.029153691,0.008052802,0.030299489,0.621181263,0.021478882,0.226488062,0.113207547,-0.080235076,-0.070192721,0.712820513,0.097001304,0.202467285,"San Diego, CA",41740,10/16/2024 14:24
1/1/2022,1/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,780000,0.019607843,0.2,795000,0.060000707,0.177779523,513.2850242,0.029243408,0.222017713,533.0503335,0.058296462,0.242707242,2181,-0.281620553,-0.077020736,2496,0.065755764,-0.15902965,2674,0.497200448,-0.070559611,1788,0.125235997,-0.294674556,0.8,0.3,-0.3,12,0,-3,1.026299911,0.005860042,0.02299108,0.601558918,0.009991065,0.141127263,0.12639821,-0.049813243,-0.05742822,0.652644231,0.091585307,0.091323476,"San Diego, CA",41740,10/16/2024 14:24
1/1/2022,1/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,1025000,0.051282051,0.297468354,1185000,-0.011676397,0.297563646,511.1111111,-0.033772116,0.314525495,530.0353357,-0.047088646,0.161261841,67,-0.247191011,-0.192771084,74,0,-0.038961039,82,0.906976744,-0.057471264,79,0.097222222,-0.473333333,1.2,0.4,-0.6,20,-11,-6,1.01536425,0.032703502,0.031894901,0.52238806,0.151601543,0.233231433,0.075949367,-0.049050633,-0.1707173,0.513513514,0.202702703,0.162864163,"San Diego, CA",41740,10/16/2024 14:24
2/1/2022,2/28/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,580000,0.030195382,0.260869565,565000,0.019855596,0.228527941,562.2188906,0.024663724,0.246141635,553.2193159,0.003939334,0.17756683,551,0.122199593,-0.190895742,652,0.114529915,-0.199017199,687,0.053680982,-0.120358515,440,0.185983827,-0.404600812,0.8,0,-0.3,8,-2,-10,1.041214655,0.012060964,0.040343698,0.704174229,0.082992966,0.266582452,0.120454545,0.007246998,-0.052752491,0.73006135,0.017240837,0.137923758,"San Diego, CA",41740,10/16/2024 14:24
2/1/2022,2/28/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,1200000,0.170731707,0.441441441,1090000,-0.080168776,0.17965368,508.5549297,-0.005001224,0.256723471,595.6269501,0.123749512,0.228522773,55,-0.179104478,-0.083333333,65,-0.121621622,-0.35,77,-0.06097561,-0.273584906,88,0.113924051,-0.469879518,1.6,0.4,-1.2,15,-5,-8,1.019069428,0.003705178,0.041660363,0.509090909,-0.013297151,0.242424242,0.125,0.049050633,-0.037650602,0.692307692,0.178794179,0.252307692,"San Diego, CA",41740,10/16/2024 14:24
2/1/2022,2/28/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,800000,0.025641026,0.173020528,800000,0.006289308,0.144492132,540.2542373,0.052542373,0.247351695,540.7232173,0.014394295,0.217594197,2317,0.062356717,-0.099494753,2797,0.120592949,-0.087438825,2898,0.083769634,-0.048900558,1995,0.115771812,-0.237676729,0.9,0.1,-0.1,9,-3,-3,1.040608767,0.014308857,0.030991171,0.665515753,0.063956835,0.149775372,0.128822055,0.002423845,-0.02975647,0.721129782,0.068485551,0.070232555,"San Diego, CA",41740,10/16/2024 14:24
2/1/2022,2/28/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,895000,0.021981159,0.169934641,925000,0.040494938,0.193548387,536.7540029,0.058108744,0.241375109,532.6460481,0.010012074,0.220563085,1470,0.044034091,-0.085252022,1802,0.144126984,-0.047065045,1829,0.095865788,-0.044409613,1312,0.072771872,-0.15245478,0.9,0,-0.1,9,-5,-1,1.04047604,0.016724158,0.026545046,0.652380952,0.064312771,0.100420778,0.132621951,-0.004745179,-0.023062803,0.704772475,0.076835967,0.026295479,"San Diego, CA",41740,10/16/2024 14:24
2/1/2022,2/28/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,675000,0.062992126,0.153846154,692375,0.065192308,0.214692982,518.5704275,0.048763985,0.271752425,548.5948478,0.115855663,0.313805286,241,0.120930233,0.071111111,278,0.061068702,0.069230769,305,0.125461255,0.239837398,155,0.347826087,-0.054878049,0.6,0.1,-0.1,8,-2,-1,1.044951233,0.005085932,0.03113682,0.692946058,0.023178616,0.132946058,0.135483871,0.039831697,-0.004760031,0.81294964,0.10684277,0.097565025,"San Diego, CA",41740,10/16/2024 14:24
3/1/2022,3/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,959000,0.07150838,0.19875,941109,0.017415135,0.176533317,555.4196564,0.034775062,0.264209632,544.7570332,0.022737398,0.222763988,1959,0.332653061,-0.032114625,2296,0.274139845,-0.028353788,2333,0.275560416,-0.008078231,1429,0.089176829,-0.089228808,0.7,-0.2,-0.1,9,0,1,1.05424754,0.0137715,0.028692147,0.697805003,0.04542405,0.075769429,0.170048985,0.037427034,-0.023067649,0.719947735,0.01517526,-0.010056497,"San Diego, CA",41740,10/16/2024 14:24
3/1/2022,3/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,730000,0.081481481,0.247863248,700000,0.011012818,0.176470588,576.8282662,0.112343157,0.360073046,511.993383,-0.066718572,0.204173278,297,0.232365145,-0.048076923,358,0.287769784,0.143769968,343,0.124590164,0.124590164,149,-0.038709677,-0.032467532,0.5,-0.1,0,7,-1,-1,1.068871026,0.023919793,0.045646246,0.791245791,0.098299733,0.153425278,0.187919463,0.052435592,0.025581801,0.804469274,-0.008480367,0.02172167,"San Diego, CA",41740,10/16/2024 14:24
3/1/2022,3/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,1168000,-0.026666667,0.229473684,1195000,0.096330275,0.377521614,566.2162162,0.113382612,0.16988397,573.8522954,-0.036557538,0.158192067,75,0.363636364,-0.074074074,106,0.630769231,-0.208955224,133,0.727272727,0.146551724,114,0.295454545,-0.213793103,1.5,-0.1,-0.3,11,-4,-12,1.018529541,-0.000539887,0.033640383,0.48,-0.029090909,0.159012346,0.149122807,0.024122807,-0.050877193,0.622641509,-0.069666183,0.204731062,"San Diego, CA",41740,10/16/2024 14:24
3/1/2022,3/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,842000,0.0525,0.202857143,849900,0.062375,0.214142857,561.9834711,0.040220386,0.263382902,549.1202346,0.015529234,0.21783386,3040,0.312041433,-0.074017667,3526,0.260636396,-0.073080967,3531,0.218426501,-0.055629848,2121,0.063157895,-0.174708171,0.7,-0.2,-0.1,9,0,0,1.054107167,0.013498399,0.033078972,0.709210526,0.043694773,0.117982991,0.16407355,0.035251495,-0.029700769,0.724333522,0.00320374,0.020337729,"San Diego, CA",41740,10/16/2024 14:24
3/1/2022,3/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,593000,0.022413793,0.289130435,595000,0.053097345,0.248819393,563.3802817,0.002065728,0.198782403,575.0581708,0.039475944,0.225526456,709,0.286751361,-0.181293303,766,0.174846626,-0.229376258,722,0.050946143,-0.252587992,429,-0.025,-0.388888889,0.6,-0.2,-0.2,8,0,-2,1.051298429,0.010083773,0.038251837,0.730606488,0.026432259,0.202892862,0.149184149,0.028729604,-0.054519555,0.714099217,-0.015962133,0.058163603,"San Diego, CA",41740,10/16/2024 14:24
4/1/2022,4/30/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,985000,0.027111575,0.201219512,949000,0.008384789,0.15030303,573.5292477,0.03260524,0.241281158,542.4583172,-0.004219709,0.174747262,1968,0.004594181,-0.128818061,2052,-0.106271777,-0.156596794,2495,0.069438491,-0.028048305,1949,0.363890833,0.11626575,1,0.3,0.2,9,0,1,1.056113002,0.001865462,0.024155171,0.711382114,0.013577111,0.096065602,0.219599795,0.049550809,0.05980598,0.701754386,-0.018193349,0.002206503,"San Diego, CA",41740,10/16/2024 14:24
4/1/2022,4/30/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,1052500,-0.098886986,0.15532382,1109500,-0.071548117,0.199459459,579.8843433,0.024139413,0.199581642,560.8660131,-0.022630009,0.090207546,90,0.2,-0.142857143,87,-0.179245283,-0.171428571,126,-0.052631579,0.2,160,0.403508772,0.151079137,1.8,0.3,0.5,12,1,-10,1.028305678,0.009776137,0.035476886,0.566666667,0.086666667,0.195238095,0.23125,0.082127193,0.037005396,0.620689655,-0.001951854,0.144499179,"San Diego, CA",41740,10/16/2024 14:24
4/1/2022,4/30/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,618000,0.042158516,0.26122449,595000,0,0.202020202,604.6065259,0.073176583,0.243436063,576.0542169,0.001732079,0.18656505,651,-0.08180536,-0.329557158,727,-0.050913838,-0.201975851,752,0.041551247,-0.19226638,501,0.167832168,-0.31369863,0.8,0.2,0,8,0,-2,1.052470023,0.001171594,0.034031783,0.706605223,-0.024001265,0.143268457,0.161676647,0.012492498,0.01784103,0.737276479,0.023177262,0.057803372,"San Diego, CA",41740,10/16/2024 14:24
4/1/2022,4/30/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,725000,-0.006849315,0.208333333,699000,-0.001428571,0.166944908,545.6349206,-0.054077353,0.235955056,534.4786325,0.043917071,0.242889295,295,-0.006734007,-0.019933555,292,-0.184357542,-0.045751634,334,-0.026239067,0.009063444,197,0.322147651,0.082417582,0.7,0.2,0.1,7,0,0,1.063808511,-0.005062515,0.027178885,0.769491525,-0.021754266,0.075139366,0.162436548,-0.025482915,0.019579405,0.739726027,-0.064743246,-0.028247829,"San Diego, CA",41740,10/16/2024 14:24
4/1/2022,4/30/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,875000,0.039192399,0.206896552,850000,0.000117661,0.156462585,580.5345616,0.033010029,0.248149307,548.7167827,-0.000734724,0.178772759,3004,-0.011842105,-0.173817382,3158,-0.104367555,-0.158988016,3707,0.049844237,-0.057702084,2807,0.323432343,0.003575259,0.9,0.2,0.1,9,0,0,1.055245848,0.001138681,0.02764034,0.71171771,0.002507183,0.110782616,0.204488778,0.040415228,0.049322529,0.711209626,-0.013123896,0.017201637,"San Diego, CA",41740,10/16/2024 14:24
5/1/2022,5/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,870000,-0.005714286,0.152317881,860000,0.011764706,0.162319232,583.6925287,0.005439757,0.228634333,546.5354654,-0.003975306,0.162594877,2938,-0.021970706,-0.132821724,3127,-0.009816339,-0.184402713,3688,-0.005125438,-0.098949426,3470,0.236195226,0.106505102,1.2,0.3,0.3,9,0,0,1.042626619,-0.012619229,0.008148614,0.681756297,-0.029961413,0.037423357,0.304899135,0.100410357,0.130154237,0.635113527,-0.076096099,-0.053462373,"San Diego, CA",41740,10/16/2024 14:24
5/1/2022,5/31/2022,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,973500,-0.011675127,0.145294118,980000,0.032665964,0.185185185,575.1811594,0.002880257,0.216022269,540.4430706,-0.003715026,0.151443986,1888,-0.040650407,-0.135926773,2037,-0.007309942,-0.183567134,2418,-0.030861723,-0.088235294,2390,0.226269882,0.221881391,1.3,0.3,0.4,10,1,1,1.04219215,-0.013920852,0.003989977,0.677966102,-0.033416012,0.015265873,0.329288703,0.109688908,0.15188584,0.613156603,-0.088597783,-0.086642996,"San Diego, CA",41740,10/16/2024 14:24
